iso_code,location,total_cases,date,total_vaccinations_per_hundred,population_density
CZE,Czechia,1840275.0,2021-11-11,121.54,137.176
CZE,Czechia,1840275.0,2021-11-12,122.05,137.176
CZE,Czechia,1840275.0,2021-11-13,122.18,137.176
CZE,Czechia,1916561.0,2021-11-14,122.27,137.176
CZE,Czechia,1916561.0,2021-11-15,122.69,137.176
CZE,Czechia,1916561.0,2021-11-16,123.18,137.176
CZE,Czechia,1916561.0,2021-11-17,123.29,137.176
CZE,Czechia,1916561.0,2021-11-18,123.78,137.176
CZE,Czechia,1916561.0,2021-11-19,124.36,137.176
CZE,Czechia,1916561.0,2021-11-20,124.52,137.176
CZE,Czechia,2024310.0,2021-11-21,124.64,137.176
CZE,Czechia,2024310.0,2021-11-22,125.12,137.176
CZE,Czechia,2024310.0,2021-11-23,125.67,137.176
CZE,Czechia,2024310.0,2021-11-24,126.24,137.176
CZE,Czechia,2024310.0,2021-11-25,126.85,137.176
CZE,Czechia,2024310.0,2021-11-26,127.53,137.176
CZE,Czechia,2024310.0,2021-11-27,127.72,137.176
CZE,Czechia,2155390.0,2021-11-28,127.84,137.176
CZE,Czechia,2155390.0,2021-11-29,128.47,137.176
CZE,Czechia,2155390.0,2021-11-30,129.17,137.176
CZE,Czechia,2155390.0,2021-12-01,130.02,137.176
CZE,Czechia,2155390.0,2021-12-02,130.92,137.176
CZE,Czechia,2155390.0,2021-12-03,131.86,137.176
CZE,Czechia,2155390.0,2021-12-04,132.17,137.176
CZE,Czechia,2275908.0,2021-12-05,132.38,137.176
CZE,Czechia,2275908.0,2021-12-06,133.2,137.176
CZE,Czechia,2275908.0,2021-12-07,134.12,137.176
CZE,Czechia,2275908.0,2021-12-08,135.03,137.176
CZE,Czechia,2275908.0,2021-12-09,135.99,137.176
CZE,Czechia,2275908.0,2021-12-10,136.94,137.176
CZE,Czechia,2275908.0,2021-12-11,137.26,137.176
CZE,Czechia,2371902.0,2021-12-12,137.46,137.176
CZE,Czechia,2371902.0,2021-12-13,138.22,137.176
CZE,Czechia,2371902.0,2021-12-14,139.11,137.176
CZE,Czechia,2371902.0,2021-12-15,140.0,137.176
CZE,Czechia,2371902.0,2021-12-16,140.91,137.176
CZE,Czechia,2371902.0,2021-12-17,141.86,137.176
CZE,Czechia,2371902.0,2021-12-18,142.18,137.176
CZE,Czechia,2442721.0,2021-12-19,142.39,137.176
CZE,Czechia,2442721.0,2021-12-20,143.2,137.176
CZE,Czechia,2442721.0,2021-12-21,144.04,137.176
CZE,Czechia,2442721.0,2021-12-22,144.76,137.176
CZE,Czechia,2442721.0,2021-12-23,145.1,137.176
CZE,Czechia,2442721.0,2021-12-24,145.11,137.176
CZE,Czechia,2442721.0,2021-12-25,145.11,137.176
CZE,Czechia,2486451.0,2021-12-26,145.12,137.176
CZE,Czechia,2486451.0,2021-12-27,145.72,137.176
CZE,Czechia,2486451.0,2021-12-28,146.4,137.176
CZE,Czechia,2486451.0,2021-12-29,147.06,137.176
CZE,Czechia,2486451.0,2021-12-30,147.56,137.176
CZE,Czechia,2486451.0,2021-12-31,147.67,137.176
CZE,Czechia,2486451.0,2022-01-01,147.67,137.176
CZE,Czechia,2523768.0,2022-01-02,147.81,137.176
CZE,Czechia,2523768.0,2022-01-03,148.5,137.176
CZE,Czechia,2523768.0,2022-01-04,149.35,137.176
CZE,Czechia,2523768.0,2022-01-05,150.25,137.176
CZE,Czechia,2523768.0,2022-01-06,151.22,137.176
CZE,Czechia,2523768.0,2022-01-07,152.29,137.176
CZE,Czechia,2523768.0,2022-01-08,152.62,137.176
CZE,Czechia,2573622.0,2022-01-09,152.81,137.176
CZE,Czechia,2573622.0,2022-01-10,153.56,137.176
CZE,Czechia,2573622.0,2022-01-11,154.4,137.176
CZE,Czechia,2573622.0,2022-01-12,155.23,137.176
CZE,Czechia,2573622.0,2022-01-13,156.05,137.176
CZE,Czechia,2573622.0,2022-01-14,156.93,137.176
CZE,Czechia,2573622.0,2022-01-15,157.16,137.176
CZE,Czechia,2649770.0,2022-01-16,157.29,137.176
CZE,Czechia,2649770.0,2022-01-17,157.8,137.176
CZE,Czechia,2649770.0,2022-01-18,158.35,137.176
CZE,Czechia,2649770.0,2022-01-19,158.85,137.176
CZE,Czechia,2649770.0,2022-01-20,159.37,137.176
CZE,Czechia,2649770.0,2022-01-21,159.96,137.176
CZE,Czechia,2649770.0,2022-01-22,160.07,137.176
CZE,Czechia,2823888.0,2022-01-23,160.13,137.176
CZE,Czechia,2823888.0,2022-01-24,160.49,137.176
CZE,Czechia,2823888.0,2022-01-25,160.85,137.176
CZE,Czechia,2823888.0,2022-01-26,161.23,137.176
CZE,Czechia,2823888.0,2022-01-27,161.61,137.176
CZE,Czechia,2823888.0,2022-01-28,162.14,137.176
CZE,Czechia,2823888.0,2022-01-29,162.26,137.176
CZE,Czechia,3103549.0,2022-01-30,162.31,137.176
CZE,Czechia,3103549.0,2022-01-31,162.59,137.176
CZE,Czechia,3103549.0,2022-02-01,162.84,137.176
CZE,Czechia,3103549.0,2022-02-02,163.09,137.176
CZE,Czechia,3103549.0,2022-02-03,163.34,137.176
CZE,Czechia,3103549.0,2022-02-04,163.69,137.176
CZE,Czechia,3103549.0,2022-02-05,163.75,137.176
CZE,Czechia,3390121.0,2022-02-06,163.77,137.176
CZE,Czechia,3390121.0,2022-02-07,163.93,137.176
CZE,Czechia,3390121.0,2022-02-08,164.08,137.176
CZE,Czechia,3390121.0,2022-02-09,164.23,137.176
CZE,Czechia,3390121.0,2022-02-10,164.39,137.176
CZE,Czechia,3390121.0,2022-02-11,164.61,137.176
CZE,Czechia,3390121.0,2022-02-12,164.64,137.176
CZE,Czechia,3579893.0,2022-02-13,164.66,137.176
CZE,Czechia,3579893.0,2022-02-14,164.76,137.176
CZE,Czechia,3579893.0,2022-02-15,164.86,137.176
CZE,Czechia,3579893.0,2022-02-16,164.96,137.176
CZE,Czechia,3579893.0,2022-02-17,165.06,137.176
CZE,Czechia,3579893.0,2022-02-18,165.23,137.176
CZE,Czechia,3579893.0,2022-02-19,165.25,137.176
CZE,Czechia,3709164.0,2022-02-20,165.26,137.176
CZE,Czechia,3709164.0,2022-02-21,165.34,137.176
CZE,Czechia,3709164.0,2022-02-22,165.41,137.176
CZE,Czechia,3709164.0,2022-02-23,165.49,137.176
CZE,Czechia,3709164.0,2022-02-24,165.56,137.176
CZE,Czechia,3709164.0,2022-02-25,165.7,137.176
CZE,Czechia,3709164.0,2022-02-26,165.71,137.176
CZE,Czechia,3789588.0,2022-02-27,165.72,137.176
CZE,Czechia,3789588.0,2022-02-28,165.78,137.176
CZE,Czechia,3789588.0,2022-03-01,165.82,137.176
CZE,Czechia,3789588.0,2022-03-02,165.86,137.176
CZE,Czechia,3789588.0,2022-03-03,165.91,137.176
CZE,Czechia,3789588.0,2022-03-04,166.0,137.176
CZE,Czechia,3789588.0,2022-03-05,166.0,137.176
CZE,Czechia,3854959.0,2022-03-06,166.01,137.176
CZE,Czechia,3854959.0,2022-03-07,166.04,137.176
CZE,Czechia,3854959.0,2022-03-08,166.07,137.176
CZE,Czechia,3854959.0,2022-03-09,166.11,137.176
CZE,Czechia,3854959.0,2022-03-10,166.15,137.176
CZE,Czechia,3854959.0,2022-03-11,166.23,137.176
CZE,Czechia,3854959.0,2022-03-12,166.24,137.176
CZE,Czechia,3918875.0,2022-03-13,166.24,137.176
CZE,Czechia,3918875.0,2022-03-14,166.28,137.176
CZE,Czechia,3918875.0,2022-03-15,166.31,137.176
CZE,Czechia,3918875.0,2022-03-16,166.34,137.176
CZE,Czechia,3918875.0,2022-03-17,166.38,137.176
CZE,Czechia,3918875.0,2022-03-18,166.46,137.176
CZE,Czechia,3918875.0,2022-03-19,166.46,137.176
CZE,Czechia,3983612.0,2022-03-20,166.47,137.176
CZE,Czechia,3983612.0,2022-03-21,166.49,137.176
CZE,Czechia,3983612.0,2022-03-22,166.52,137.176
CZE,Czechia,3983612.0,2022-03-23,166.56,137.176
CZE,Czechia,3983612.0,2022-03-24,166.59,137.176
CZE,Czechia,3983612.0,2022-03-25,166.67,137.176
CZE,Czechia,3983612.0,2022-03-26,166.67,137.176
CZE,Czechia,4043004.0,2022-03-27,166.67,137.176
CZE,Czechia,4043004.0,2022-03-28,166.7,137.176
CZE,Czechia,4043004.0,2022-03-29,166.73,137.176
CZE,Czechia,4043004.0,2022-03-30,166.76,137.176
CZE,Czechia,4043004.0,2022-03-31,166.8,137.176
CZE,Czechia,4043004.0,2022-04-01,166.87,137.176
CZE,Czechia,4043004.0,2022-04-02,166.88,137.176
CZE,Czechia,4093474.0,2022-04-03,166.88,137.176
CZE,Czechia,4093474.0,2022-04-04,166.91,137.176
CZE,Czechia,4093474.0,2022-04-05,166.92,137.176
CZE,Czechia,4093474.0,2022-04-06,166.96,137.176
CZE,Czechia,4093474.0,2022-04-07,166.99,137.176
CZE,Czechia,4093474.0,2022-04-08,167.06,137.176
CZE,Czechia,4093474.0,2022-04-09,167.06,137.176
CZE,Czechia,4131255.0,2022-04-10,167.07,137.176
CZE,Czechia,4131255.0,2022-04-11,167.09,137.176
CZE,Czechia,4131255.0,2022-04-12,167.11,137.176
CZE,Czechia,4131255.0,2022-04-13,167.15,137.176
CZE,Czechia,4131255.0,2022-04-14,167.19,137.176
CZE,Czechia,4131255.0,2022-04-15,167.19,137.176
CZE,Czechia,4131255.0,2022-04-16,167.19,137.176
CZE,Czechia,4154271.0,2022-04-17,167.19,137.176
CZE,Czechia,4154271.0,2022-04-18,167.19,137.176
CZE,Czechia,4154271.0,2022-04-19,167.21,137.176
CZE,Czechia,4154271.0,2022-04-20,167.24,137.176
CZE,Czechia,4154271.0,2022-04-21,167.27,137.176
CZE,Czechia,4154271.0,2022-04-22,167.34,137.176
CZE,Czechia,4154271.0,2022-04-23,167.35,137.176
CZE,Czechia,4170791.0,2022-04-24,167.35,137.176
CZE,Czechia,4170791.0,2022-04-25,167.37,137.176
CZE,Czechia,4170791.0,2022-04-26,167.39,137.176
CZE,Czechia,4170791.0,2022-04-27,167.42,137.176
CZE,Czechia,4170791.0,2022-04-28,167.44,137.176
CZE,Czechia,4170791.0,2022-04-29,167.5,137.176
CZE,Czechia,4170791.0,2022-04-30,167.51,137.176
CZE,Czechia,4182938.0,2022-05-01,167.51,137.176
CZE,Czechia,4182938.0,2022-05-02,167.52,137.176
CZE,Czechia,4182938.0,2022-05-03,167.54,137.176
CZE,Czechia,4182938.0,2022-05-04,167.56,137.176
CZE,Czechia,4182938.0,2022-05-05,167.59,137.176
CZE,Czechia,4182938.0,2022-05-06,167.64,137.176
CZE,Czechia,4182938.0,2022-05-07,167.65,137.176
CZE,Czechia,4190948.0,2022-05-08,167.65,137.176
CZE,Czechia,4190948.0,2022-05-09,167.66,137.176
CZE,Czechia,4190948.0,2022-05-10,167.68,137.176
CZE,Czechia,4190948.0,2022-05-11,167.71,137.176
CZE,Czechia,4190948.0,2022-05-12,167.73,137.176
CZE,Czechia,4190948.0,2022-05-13,167.78,137.176
CZE,Czechia,4190948.0,2022-05-14,167.79,137.176
CZE,Czechia,4195167.0,2022-05-15,167.79,137.176
CZE,Czechia,4195167.0,2022-05-16,167.8,137.176
CZE,Czechia,4195167.0,2022-05-17,167.82,137.176
CZE,Czechia,4195167.0,2022-05-18,167.84,137.176
CZE,Czechia,4195167.0,2022-05-19,167.87,137.176
CZE,Czechia,4195167.0,2022-05-20,167.91,137.176
CZE,Czechia,4195167.0,2022-05-21,167.91,137.176
CZE,Czechia,4197853.0,2022-05-22,167.92,137.176
CZE,Czechia,4197853.0,2022-05-23,167.93,137.176
CZE,Czechia,4197853.0,2022-05-24,167.95,137.176
CZE,Czechia,4197853.0,2022-05-25,167.97,137.176
CZE,Czechia,4197853.0,2022-05-26,167.99,137.176
CZE,Czechia,4197853.0,2022-05-27,168.03,137.176
CZE,Czechia,4197853.0,2022-05-28,168.04,137.176
CZE,Czechia,4199749.0,2022-05-29,168.04,137.176
CZE,Czechia,4199749.0,2022-05-30,168.05,137.176
CZE,Czechia,4199749.0,2022-05-31,168.07,137.176
CZE,Czechia,4199749.0,2022-06-01,168.09,137.176
CZE,Czechia,4199749.0,2022-06-02,168.1,137.176
CZE,Czechia,4199749.0,2022-06-03,168.14,137.176
CZE,Czechia,4199749.0,2022-06-04,168.14,137.176
CZE,Czechia,4201455.0,2022-06-05,168.14,137.176
CZE,Czechia,4201455.0,2022-06-06,168.15,137.176
CZE,Czechia,4201455.0,2022-06-07,168.17,137.176
CZE,Czechia,4201455.0,2022-06-08,168.18,137.176
CZE,Czechia,4201455.0,2022-06-09,168.2,137.176
CZE,Czechia,4201455.0,2022-06-10,168.22,137.176
CZE,Czechia,4201455.0,2022-06-11,168.23,137.176
CZE,Czechia,4203730.0,2022-06-12,168.23,137.176
CZE,Czechia,4203730.0,2022-06-13,168.24,137.176
CZE,Czechia,4203730.0,2022-06-14,168.25,137.176
CZE,Czechia,4203730.0,2022-06-15,168.26,137.176
CZE,Czechia,4203730.0,2022-06-16,168.27,137.176
CZE,Czechia,4203730.0,2022-06-17,168.3,137.176
CZE,Czechia,4203730.0,2022-06-18,168.3,137.176
CZE,Czechia,4206675.0,2022-06-19,168.3,137.176
CZE,Czechia,4206675.0,2022-06-20,168.31,137.176
CZE,Czechia,4206675.0,2022-06-21,168.32,137.176
CZE,Czechia,4206675.0,2022-06-22,168.33,137.176
CZE,Czechia,4206675.0,2022-06-23,168.34,137.176
CZE,Czechia,4206675.0,2022-06-24,168.36,137.176
CZE,Czechia,4206675.0,2022-06-25,168.37,137.176
CZE,Czechia,4211320.0,2022-06-26,168.37,137.176
CZE,Czechia,4211320.0,2022-06-27,168.38,137.176
CZE,Czechia,4211320.0,2022-06-28,168.39,137.176
CZE,Czechia,4211320.0,2022-06-29,168.4,137.176
CZE,Czechia,4211320.0,2022-06-30,168.42,137.176
CZE,Czechia,4211320.0,2022-07-01,168.44,137.176
CZE,Czechia,4211320.0,2022-07-02,168.44,137.176
CZE,Czechia,4219563.0,2022-07-03,168.44,137.176
CZE,Czechia,4219563.0,2022-07-04,168.45,137.176
CZE,Czechia,4219563.0,2022-07-05,168.45,137.176
CZE,Czechia,4219563.0,2022-07-06,168.45,137.176
CZE,Czechia,4219563.0,2022-07-07,168.47,137.176
CZE,Czechia,4219563.0,2022-07-08,168.49,137.176
CZE,Czechia,4219563.0,2022-07-09,168.49,137.176
CZE,Czechia,4227539.0,2022-07-10,168.49,137.176
CZE,Czechia,4227539.0,2022-07-11,168.5,137.176
CZE,Czechia,4227539.0,2022-07-12,168.51,137.176
CZE,Czechia,4227539.0,2022-07-13,168.54,137.176
CZE,Czechia,4227539.0,2022-07-14,168.55,137.176
CZE,Czechia,4227539.0,2022-07-15,168.59,137.176
CZE,Czechia,4227539.0,2022-07-16,168.59,137.176
CZE,Czechia,4242214.0,2022-07-17,168.59,137.176
CZE,Czechia,4242214.0,2022-07-18,168.62,137.176
CZE,Czechia,4242214.0,2022-07-19,168.66,137.176
CZE,Czechia,4242214.0,2022-07-20,168.72,137.176
CZE,Czechia,4242214.0,2022-07-21,168.77,137.176
CZE,Czechia,4242214.0,2022-07-22,168.88,137.176
CZE,Czechia,4242214.0,2022-07-23,168.88,137.176
CZE,Czechia,4263621.0,2022-07-24,168.89,137.176
CZE,Czechia,4263621.0,2022-07-25,168.94,137.176
CZE,Czechia,4263621.0,2022-07-26,169.0,137.176
CZE,Czechia,4263621.0,2022-07-27,169.08,137.176
CZE,Czechia,4263621.0,2022-07-28,169.15,137.176
CZE,Czechia,4263621.0,2022-07-29,169.24,137.176
CZE,Czechia,4263621.0,2022-07-30,169.25,137.176
CZE,Czechia,4286328.0,2022-07-31,169.25,137.176
CZE,Czechia,4286328.0,2022-08-01,169.29,137.176
CZE,Czechia,4286328.0,2022-08-02,169.34,137.176
CZE,Czechia,4286328.0,2022-08-03,169.4,137.176
CZE,Czechia,4286328.0,2022-08-04,169.46,137.176
CZE,Czechia,4286328.0,2022-08-05,169.54,137.176
CZE,Czechia,4286328.0,2022-08-06,169.55,137.176
CZE,Czechia,4306880.0,2022-08-07,169.55,137.176
CZE,Czechia,4306880.0,2022-08-08,169.59,137.176
CZE,Czechia,4306880.0,2022-08-09,169.64,137.176
CZE,Czechia,4306880.0,2022-08-10,169.7,137.176
CZE,Czechia,4306880.0,2022-08-11,169.76,137.176
CZE,Czechia,4306880.0,2022-08-12,169.83,137.176
CZE,Czechia,4306880.0,2022-08-13,169.84,137.176
CZE,Czechia,4324697.0,2022-08-14,169.84,137.176
CZE,Czechia,4324697.0,2022-08-15,169.88,137.176
CZE,Czechia,4324697.0,2022-08-16,169.93,137.176
CZE,Czechia,4324697.0,2022-08-17,169.99,137.176
CZE,Czechia,4324697.0,2022-08-18,170.06,137.176
CZE,Czechia,4324697.0,2022-08-19,170.15,137.176
CZE,Czechia,4324697.0,2022-08-20,170.16,137.176
CZE,Czechia,4342964.0,2022-08-21,170.16,137.176
CZE,Czechia,4342964.0,2022-08-22,170.21,137.176
CZE,Czechia,4342964.0,2022-08-23,170.26,137.176
CZE,Czechia,4342964.0,2022-08-24,170.33,137.176
CZE,Czechia,4342964.0,2022-08-25,170.4,137.176
CZE,Czechia,4342964.0,2022-08-26,170.48,137.176
CZE,Czechia,4342964.0,2022-08-27,170.49,137.176
CZE,Czechia,4358434.0,2022-08-28,170.49,137.176
CZE,Czechia,4358434.0,2022-08-29,170.53,137.176
CZE,Czechia,4358434.0,2022-08-30,170.59,137.176
CZE,Czechia,4358434.0,2022-08-31,170.65,137.176
CZE,Czechia,4358434.0,2022-09-01,170.71,137.176
CZE,Czechia,4358434.0,2022-09-02,170.79,137.176
CZE,Czechia,4358434.0,2022-09-03,170.79,137.176
CZE,Czechia,4374455.0,2022-09-04,170.79,137.176
CZE,Czechia,4374455.0,2022-09-05,170.84,137.176
CZE,Czechia,4374455.0,2022-09-06,170.89,137.176
CZE,Czechia,4374455.0,2022-09-07,170.96,137.176
CZE,Czechia,4374455.0,2022-09-08,171.02,137.176
CZE,Czechia,4374455.0,2022-09-09,171.09,137.176
CZE,Czechia,4374455.0,2022-09-10,171.09,137.176
CZE,Czechia,4393060.0,2022-09-11,171.09,137.176
CZE,Czechia,4393060.0,2022-09-12,171.13,137.176
CZE,Czechia,4393060.0,2022-09-13,171.19,137.176
CZE,Czechia,4393060.0,2022-09-14,171.26,137.176
CZE,Czechia,4393060.0,2022-09-15,171.34,137.176
CZE,Czechia,4393060.0,2022-09-16,171.45,137.176
CZE,Czechia,4393060.0,2022-09-17,171.46,137.176
CZE,Czechia,4415220.0,2022-09-18,171.46,137.176
CZE,Czechia,4415220.0,2022-09-19,171.52,137.176
CZE,Czechia,4415220.0,2022-09-20,171.61,137.176
CZE,Czechia,4415220.0,2022-09-21,171.71,137.176
CZE,Czechia,4415220.0,2022-09-22,171.81,137.176
CZE,Czechia,4415220.0,2022-09-23,171.93,137.176
CZE,Czechia,4415220.0,2022-09-24,171.93,137.176
CZE,Czechia,4439498.0,2022-09-25,171.94,137.176
CZE,Czechia,4439498.0,2022-09-26,172.01,137.176
CZE,Czechia,4439498.0,2022-09-27,172.1,137.176
CZE,Czechia,4439498.0,2022-09-28,172.1,137.176
CZE,Czechia,4439498.0,2022-09-29,172.2,137.176
CZE,Czechia,4439498.0,2022-09-30,172.33,137.176
CZE,Czechia,4439498.0,2022-10-01,172.33,137.176
CZE,Czechia,4465711.0,2022-10-02,172.34,137.176
CZE,Czechia,4465711.0,2022-10-03,172.42,137.176
CZE,Czechia,4465711.0,2022-10-04,172.53,137.176
CZE,Czechia,4465711.0,2022-10-05,172.66,137.176
CZE,Czechia,4465711.0,2022-10-06,172.8,137.176
CZE,Czechia,4465711.0,2022-10-07,172.98,137.176
CZE,Czechia,4465711.0,2022-10-08,172.99,137.176
CZE,Czechia,4491912.0,2022-10-09,172.99,137.176
CZE,Czechia,4491912.0,2022-10-10,173.09,137.176
CZE,Czechia,4491912.0,2022-10-11,173.22,137.176
CZE,Czechia,4491912.0,2022-10-12,173.36,137.176
CZE,Czechia,4491912.0,2022-10-13,173.52,137.176
CZE,Czechia,4491912.0,2022-10-14,173.72,137.176
CZE,Czechia,4491912.0,2022-10-15,173.73,137.176
CZE,Czechia,4511815.0,2022-10-16,173.74,137.176
CZE,Czechia,4511815.0,2022-10-17,173.83,137.176
CZE,Czechia,4511815.0,2022-10-18,173.96,137.176
CZE,Czechia,4511815.0,2022-10-19,174.1,137.176
CZE,Czechia,4511815.0,2022-10-20,174.26,137.176
CZE,Czechia,4511815.0,2022-10-21,174.46,137.176
CZE,Czechia,4511815.0,2022-10-22,174.48,137.176
CZE,Czechia,4526232.0,2022-10-23,174.48,137.176
CZE,Czechia,4526232.0,2022-10-24,174.57,137.176
CZE,Czechia,4526232.0,2022-10-25,174.7,137.176
CZE,Czechia,4526232.0,2022-10-26,174.82,137.176
CZE,Czechia,4526232.0,2022-10-27,174.97,137.176
CZE,Czechia,4526232.0,2022-10-28,174.97,137.176
CZE,Czechia,4526232.0,2022-10-29,174.98,137.176
CZE,Czechia,4534394.0,2022-10-30,174.98,137.176
CZE,Czechia,4534394.0,2022-10-31,175.06,137.176
CZE,Czechia,4534394.0,2022-11-01,175.16,137.176
CZE,Czechia,4534394.0,2022-11-02,175.28,137.176
CZE,Czechia,4534394.0,2022-11-03,175.4,137.176
CZE,Czechia,4534394.0,2022-11-04,175.56,137.176
CZE,Czechia,4534394.0,2022-11-05,175.57,137.176
CZE,Czechia,4541549.0,2022-11-06,175.57,137.176
CZE,Czechia,4541549.0,2022-11-07,175.64,137.176
CZE,Czechia,4541549.0,2022-11-08,175.74,137.176
CZE,Czechia,4541549.0,2022-11-09,175.83,137.176
CZE,Czechia,4541549.0,2022-11-10,175.92,137.176
CZE,Czechia,4541549.0,2022-11-11,176.04,137.176
CZE,Czechia,4541549.0,2022-11-12,176.04,137.176
CZE,Czechia,4546763.0,2022-11-13,176.04,137.176
CZE,Czechia,4546763.0,2022-11-14,176.1,137.176
CZE,Czechia,4546763.0,2022-11-15,176.17,137.176
CZE,Czechia,4546763.0,2022-11-16,176.26,137.176
CZE,Czechia,4546763.0,2022-11-17,176.26,137.176
CZE,Czechia,4546763.0,2022-11-18,176.33,137.176
CZE,Czechia,4546763.0,2022-11-19,176.33,137.176
CZE,Czechia,4550885.0,2022-11-20,176.33,137.176
CZE,Czechia,4550885.0,2022-11-21,176.38,137.176
CZE,Czechia,4550885.0,2022-11-22,176.44,137.176
CZE,Czechia,4550885.0,2022-11-23,176.5,137.176
CZE,Czechia,4550885.0,2022-11-24,176.57,137.176
CZE,Czechia,4550885.0,2022-11-25,176.65,137.176
CZE,Czechia,4550885.0,2022-11-26,176.65,137.176
CZE,Czechia,4555748.0,2022-11-27,176.65,137.176
CZE,Czechia,4555748.0,2022-11-28,176.69,137.176
CZE,Czechia,4555748.0,2022-11-29,176.73,137.176
CZE,Czechia,4555748.0,2022-11-30,176.78,137.176
CZE,Czechia,4555748.0,2022-12-01,176.82,137.176
CZE,Czechia,4555748.0,2022-12-02,176.87,137.176
CZE,Czechia,4555748.0,2022-12-03,176.87,137.176
CZE,Czechia,4561365.0,2022-12-04,176.88,137.176
CZE,Czechia,4561365.0,2022-12-05,176.9,137.176
CZE,Czechia,4561365.0,2022-12-06,176.93,137.176
CZE,Czechia,4561365.0,2022-12-07,176.97,137.176
CZE,Czechia,4561365.0,2022-12-08,177.0,137.176
CZE,Czechia,4561365.0,2022-12-09,177.04,137.176
CZE,Czechia,4561365.0,2022-12-10,177.04,137.176
CZE,Czechia,4567527.0,2022-12-11,177.04,137.176
CZE,Czechia,4567527.0,2022-12-12,177.06,137.176
CZE,Czechia,4567527.0,2022-12-13,177.08,137.176
CZE,Czechia,4567527.0,2022-12-14,177.1,137.176
CZE,Czechia,4567527.0,2022-12-15,177.12,137.176
CZE,Czechia,4567527.0,2022-12-16,177.15,137.176
CZE,Czechia,4567527.0,2022-12-17,177.15,137.176
CZE,Czechia,4573058.0,2022-12-18,177.15,137.176
CZE,Czechia,4573058.0,2022-12-19,177.16,137.176
CZE,Czechia,4573058.0,2022-12-20,177.17,137.176
CZE,Czechia,4573058.0,2022-12-21,177.18,137.176
CZE,Czechia,4573058.0,2022-12-22,177.19,137.176
CZE,Czechia,4573058.0,2022-12-23,177.19,137.176
CZE,Czechia,4577526.0,2022-12-25,177.19,137.176
CZE,Czechia,4577526.0,2022-12-26,177.19,137.176
CZE,Czechia,4577526.0,2022-12-27,177.19,137.176
CZE,Czechia,4577526.0,2022-12-28,177.2,137.176
CZE,Czechia,4577526.0,2022-12-29,177.2,137.176
CZE,Czechia,4577526.0,2022-12-30,177.2,137.176
CZE,Czechia,4577526.0,2022-12-31,177.2,137.176
CZE,Czechia,4580254.0,2023-01-01,177.2,137.176
CZE,Czechia,4580254.0,2023-01-02,177.21,137.176
CZE,Czechia,4580254.0,2023-01-03,177.21,137.176
CZE,Czechia,4580254.0,2023-01-04,177.22,137.176
CZE,Czechia,4580254.0,2023-01-05,177.23,137.176
CZE,Czechia,4580254.0,2023-01-06,177.25,137.176
CZE,Czechia,4580254.0,2023-01-07,177.25,137.176
CZE,Czechia,4583169.0,2023-01-08,177.25,137.176
CZE,Czechia,4583169.0,2023-01-09,177.26,137.176
CZE,Czechia,4583169.0,2023-01-10,177.27,137.176
CZE,Czechia,4583169.0,2023-01-11,177.28,137.176
CZE,Czechia,4583169.0,2023-01-12,177.3,137.176
CZE,Czechia,4583169.0,2023-01-13,177.31,137.176
CZE,Czechia,4583169.0,2023-01-14,177.31,137.176
CZE,Czechia,4585124.0,2023-01-15,177.31,137.176
CZE,Czechia,4585124.0,2023-01-16,177.32,137.176
CZE,Czechia,4585124.0,2023-01-17,177.33,137.176
CZE,Czechia,4585124.0,2023-01-18,177.34,137.176
CZE,Czechia,4585124.0,2023-01-19,177.35,137.176
CZE,Czechia,4585124.0,2023-01-20,177.36,137.176
CZE,Czechia,4585124.0,2023-01-21,177.36,137.176
CZE,Czechia,4586937.0,2023-01-22,177.36,137.176
CZE,Czechia,4586937.0,2023-01-23,177.36,137.176
CZE,Czechia,4586937.0,2023-01-24,177.37,137.176
CZE,Czechia,4586937.0,2023-01-25,177.38,137.176
CZE,Czechia,4586937.0,2023-01-26,177.38,137.176
CZE,Czechia,4586937.0,2023-01-27,177.39,137.176
CZE,Czechia,4586937.0,2023-01-28,177.39,137.176
CZE,Czechia,4588901.0,2023-01-30,177.4,137.176
CZE,Czechia,4588901.0,2023-01-31,177.4,137.176
CZE,Czechia,4588901.0,2023-02-01,177.41,137.176
CZE,Czechia,4588901.0,2023-02-02,177.41,137.176
CZE,Czechia,4588901.0,2023-02-03,177.42,137.176
CZE,Czechia,4588901.0,2023-02-04,177.42,137.176
CZE,Czechia,4591621.0,2023-02-05,177.42,137.176
CZE,Czechia,4591621.0,2023-02-06,177.42,137.176
CZE,Czechia,4591621.0,2023-02-07,177.43,137.176
CZE,Czechia,4591621.0,2023-02-08,177.43,137.176
CZE,Czechia,4591621.0,2023-02-09,177.44,137.176
CZE,Czechia,4591621.0,2023-02-10,177.44,137.176
CZE,Czechia,4591621.0,2023-02-11,177.44,137.176
CZE,Czechia,4595444.0,2023-02-12,177.44,137.176
CZE,Czechia,4595444.0,2023-02-13,177.44,137.176
CZE,Czechia,4595444.0,2023-02-14,177.45,137.176
CZE,Czechia,4595444.0,2023-02-15,177.45,137.176
CZE,Czechia,4595444.0,2023-02-16,177.45,137.176
CZE,Czechia,4595444.0,2023-02-17,177.46,137.176
CZE,Czechia,4595444.0,2023-02-18,177.46,137.176
CZE,Czechia,4601167.0,2023-02-20,177.46,137.176
CZE,Czechia,4601167.0,2023-02-21,177.46,137.176
